geneSys	gene	mutant	log2FC	adj.p	log2FC.i	adj.p.i
YJL111W	CCT7	SIT4	-0.677251661561313	0.0330657692454715	-0.677251661561313	0.0330657692454715
YJL111W	CCT7	SSY5	-0.508837546899658	0.10414642899333	-0.508837546899658	0.10414642899333
YJL111W	CCT7	IRA2	-0.0956820160923596	0.80166039064201	-0.0956820160923596	0.80166039064201
YJL111W	CCT7	RAS22	-1.32741969526733	2.94971665148041e-4	-1.32741969526733	2.94971665148041e-4
YJL111W	CCT7	RAS21	-0.601775299751657	0.0693039533038682	-0.601775299751657	0.0693039533038682
YJL111W	CCT7	POP1	-0.603513153436985	0.0564459141512111	-0.603513153436985	0.0564459141512111
YJL112W	MDV1	POP1	0.199720731871591	0.877808472468411	0.199720731871591	0.877808472468411
YJL112W	MDV1	RAS22	0.557707416459692	0.573460411520811	0.557707416459692	0.573460411520811
YJL112W	MDV1	RAS21	-0.536917363568478	0.615954964466877	-0.536917363568478	0.615954964466877
YJL112W	MDV1	IRA2	-0.330452032701793	0.789416028307162	-0.330452032701793	0.789416028307162
YJL112W	MDV1	SIT4	0.614944307488445	0.558001040267753	0.614944307488445	0.558001040267753
YJL112W	MDV1	SSY5	-1.13166758022308	0.286253320135616	-1.13166758022308	0.286253320135616
YJL115W	ASF1	IRA2	-0.327723344875221	0.580096326129986	-0.327723344875221	0.580096326129986
YJL115W	ASF1	SIT4	0.276191175827835	0.657324497807773	0.276191175827835	0.657324497807773
YJL115W	ASF1	POP1	-0.06251213018652	0.931734398056191	-0.06251213018652	0.931734398056191
YJL115W	ASF1	RAS22	0.045507765685038	0.946532846499402	0.045507765685038	0.946532846499402
YJL115W	ASF1	RAS21	0.369544817177445	0.533140102684155	0.369544817177445	0.533140102684155
YJL115W	ASF1	SSY5	-0.552176815681521	0.313967485964844	-0.552176815681521	0.313967485964844
YJL117W	PHO86	RAS21	0.266937556444119	0.71122545687056	0.266937556444119	0.71122545687056
YJL117W	PHO86	SIT4	0.13634600908413	0.861257940541277	0.13634600908413	0.861257940541277
YJL117W	PHO86	IRA2	0.672588158309285	0.284528548474548	0.672588158309285	0.284528548474548
YJL117W	PHO86	POP1	-0.0017960501766352	0.999045908878545	-0.0017960501766352	0.999045908878545
YJL117W	PHO86	RAS22	-0.678837324224392	0.256085268331204	-0.678837324224392	0.256085268331204
YJL117W	PHO86	SSY5	0.759070863347835	0.218674711851411	0.759070863347835	0.218674711851411
YJL121C	RPE1	RAS22	-0.543908081438639	0.0683137205750659	-0.543908081438639	0.0683137205750659
YJL121C	RPE1	IRA2	-0.681946119387746	0.030026180366885	-0.681946119387746	0.030026180366885
YJL121C	RPE1	SSY5	-0.835440006637157	0.00866486994352353	-0.835440006637157	0.00866486994352353
YJL121C	RPE1	SIT4	-0.826547482244713	0.00947064603612882	-0.826547482244713	0.00947064603612882
YJL121C	RPE1	RAS21	-0.496905958759505	0.114990926291066	-0.496905958759505	0.114990926291066
YJL121C	RPE1	POP1	-0.808411092966779	0.0128539348722451	-0.808411092966779	0.0128539348722451
YJL122W	ALB1	IRA2	-0.451518869549938	0.570908753722078	-0.451518869549938	0.570908753722078
YJL122W	ALB1	SIT4	-1.18715907141877	0.103757798504255	-1.18715907141877	0.103757798504255
YJL122W	ALB1	SSY5	-0.999920062994009	0.16701819263322	-0.999920062994009	0.16701819263322
YJL122W	ALB1	RAS22	-1.60056599701705	0.0275415141042104	-1.60056599701705	0.0275415141042104
YJL122W	ALB1	POP1	-2.0031451906993	0.0110967324709624	-2.0031451906993	0.0110967324709624
YJL122W	ALB1	RAS21	-0.615984544980835	0.482841102672177	-0.615984544980835	0.482841102672177
YJL123C	MTC1	IRA2	-0.703504956546332	0.0213956341283525	-0.703504956546332	0.0213956341283525
YJL123C	MTC1	SIT4	0.554966053053795	0.0608159883595446	0.554966053053795	0.0608159883595446
YJL123C	MTC1	POP1	-0.188047289515855	0.545524258199497	-0.188047289515855	0.545524258199497
YJL123C	MTC1	RAS21	-0.804338360574051	0.0125522414367003	-0.804338360574051	0.0125522414367003
YJL123C	MTC1	RAS22	0.132369502567831	0.677495954333555	0.132369502567831	0.677495954333555
YJL123C	MTC1	SSY5	-1.02068971281509	0.00180798715121885	-1.02068971281509	0.00180798715121885
YJL124C	LSM1	POP1	-0.871119787406416	0.301850481927594	-0.871119787406416	0.301850481927594
YJL124C	LSM1	RAS21	-1.17057895269237	0.174283387871344	-1.17057895269237	0.174283387871344
YJL124C	LSM1	IRA2	-1.51099581890745	0.111758905375806	-1.51099581890745	0.111758905375806
YJL124C	LSM1	SSY5	-1.16678852023945	0.159359376476062	-1.16678852023945	0.159359376476062
YJL124C	LSM1	SIT4	-1.13330019805621	0.177203565178222	-1.13330019805621	0.177203565178222
YJL124C	LSM1	RAS22	0.0788965908345516	0.938326144712346	0.0788965908345516	0.938326144712346
YJL125C	GCD14	SSY5	-0.00126371249811075	0.997933859064211	-0.00126371249811075	0.997933859064211
YJL125C	GCD14	IRA2	-1.40897184292638	0.019127342558068	-1.40897184292638	0.019127342558068
YJL125C	GCD14	RAS22	-1.06482018390443	0.0600439593780434	-1.06482018390443	0.0600439593780434
YJL125C	GCD14	RAS21	-0.626790313980405	0.306116198896459	-0.626790313980405	0.306116198896459
YJL125C	GCD14	SIT4	-0.489277182769403	0.425776715972322	-0.489277182769403	0.425776715972322
YJL125C	GCD14	POP1	-0.630933177345752	0.281429279056552	-0.630933177345752	0.281429279056552
YJL128C	PBS2	IRA2	-0.660858768402833	0.226047010576669	-0.660858768402833	0.226047010576669
YJL128C	PBS2	SIT4	-0.0816614366963031	0.907986679129674	-0.0816614366963031	0.907986679129674
YJL128C	PBS2	SSY5	-0.966717929230936	0.0659857446249306	-0.966717929230936	0.0659857446249306
YJL128C	PBS2	RAS22	-0.308413118697969	0.577005953200488	-0.308413118697969	0.577005953200488
YJL128C	PBS2	RAS21	-0.896717206745225	0.100091947102457	-0.896717206745225	0.100091947102457
YJL128C	PBS2	POP1	-0.91960811027637	0.0813789209435193	-0.91960811027637	0.0813789209435193
YJL130C	URA2	SIT4	-0.324965440404565	0.0538602668968282	-0.324965440404565	0.0538602668968282
YJL130C	URA2	RAS21	-0.290243520007729	0.0936826279899249	-0.290243520007729	0.0936826279899249
YJL130C	URA2	IRA2	-0.268294513867921	0.116188965326243	-0.268294513867921	0.116188965326243
YJL130C	URA2	RAS22	-0.710288833647039	2.79285535837971e-4	-0.710288833647039	2.79285535837971e-4
YJL130C	URA2	SSY5	-0.348372214520482	0.0380591505812073	-0.348372214520482	0.0380591505812073
YJL130C	URA2	POP1	-0.536345326113504	0.00384667082810381	-0.536345326113504	0.00384667082810381
YJL133C-A	YJL133C-A	SSY5	-Inf	NA	-10.074354620366	0.0251334
YJL133C-A	YJL133C-A	IRA2	-Inf	NA	-11.1168279536993	0.0309935
YJL133C-A	YJL133C-A	RAS22	-0.730022623643467	0.623789417332133	-0.730022623643467	0.623789417332133
YJL133C-A	YJL133C-A	POP1	-0.188411524990588	0.915744808487911	-0.188411524990588	0.915744808487911
YJL133C-A	YJL133C-A	RAS21	-Inf	NA	-10.7130979536993	0.0439034
YJL133C-A	YJL133C-A	SIT4	0.419050412950005	0.716268756785529	0.419050412950005	0.716268756785529
YJL136C	RPS21B	POP1	0.348066554284168	0.115537300791895	0.348066554284168	0.115537300791895
YJL136C	RPS21B	SIT4	-0.10350208770792	0.689148962333335	-0.10350208770792	0.689148962333335
YJL136C	RPS21B	IRA2	0.434808312321489	0.0540222299717243	0.434808312321489	0.0540222299717243
YJL136C	RPS21B	SSY5	0.169973921202776	0.46201421104412	0.169973921202776	0.46201421104412
YJL136C	RPS21B	RAS22	0.0945765638318443	0.692795169006793	0.0945765638318443	0.692795169006793
YJL136C	RPS21B	RAS21	0.0923244046138595	0.724213197393304	0.0923244046138595	0.724213197393304
YJL140W	RPB4	SIT4	-0.74956889944357	0.0576046223426093	-0.74956889944357	0.0576046223426093
YJL140W	RPB4	POP1	-0.731002405346993	0.0641455221374099	-0.731002405346993	0.0641455221374099
YJL140W	RPB4	RAS22	-0.813035491048899	0.0358291534356345	-0.813035491048899	0.0358291534356345
YJL140W	RPB4	SSY5	-1.14137799090902	0.00593407391040465	-1.14137799090902	0.00593407391040465
YJL140W	RPB4	IRA2	-0.874480516314086	0.0305113292470552	-0.874480516314086	0.0305113292470552
YJL140W	RPB4	RAS21	-0.933103995194158	0.0264217477106987	-0.933103995194158	0.0264217477106987
YJL141C	YAK1	RAS21	-0.376862842591407	0.699893811845192	-0.376862842591407	0.699893811845192
YJL141C	YAK1	POP1	-0.293932113669251	0.724536377607491	-0.293932113669251	0.724536377607491
YJL141C	YAK1	IRA2	-0.51095541152791	0.52810708599373	-0.51095541152791	0.52810708599373
YJL141C	YAK1	SIT4	0.050335927712556	0.959224645074535	0.050335927712556	0.959224645074535
YJL141C	YAK1	RAS22	-0.12343536899959	0.884682692600963	-0.12343536899959	0.884682692600963
YJL141C	YAK1	SSY5	-0.836545178911665	0.324881390201078	-0.836545178911665	0.324881390201078
YJL145W	SFH5	RAS21	-0.542464039503963	0.513187885832606	-0.542464039503963	0.513187885832606
YJL145W	SFH5	RAS22	-1.10406244950762	0.133714984582764	-1.10406244950762	0.133714984582764
YJL145W	SFH5	POP1	-1.3587375836518	0.074032442550215	-1.3587375836518	0.074032442550215
YJL145W	SFH5	SIT4	-0.716346451081131	0.364231386472871	-0.716346451081131	0.364231386472871
YJL145W	SFH5	IRA2	0.320718457545069	0.716085587775467	0.320718457545069	0.716085587775467
YJL145W	SFH5	SSY5	1.34696518017427	0.0748819795229896	1.34696518017427	0.0748819795229896
YJL146W	IDS2	SIT4	Inf	NA	7.40174434181557	0.0415137
YJL146W	IDS2	POP1	Inf	NA	6.81587219920434	0.033158
YJL148W	RPA34	RAS22	-0.305094799170065	0.491917095369767	-0.305094799170065	0.491917095369767
YJL148W	RPA34	SSY5	-0.423868068297266	0.278120289256302	-0.423868068297266	0.278120289256302
YJL148W	RPA34	IRA2	0.291949835015414	0.47983620633429	0.291949835015414	0.47983620633429
YJL148W	RPA34	SIT4	-0.426758473397531	0.283087054279058	-0.426758473397531	0.283087054279058
YJL148W	RPA34	POP1	-0.444419067429946	0.252355418423267	-0.444419067429946	0.252355418423267
YJL148W	RPA34	RAS21	-0.624027927068426	0.118422858031028	-0.624027927068426	0.118422858031028
YJL151C	SNA3	POP1	2.11290579097732	0.0439335122673661	2.11290579097732	0.0439335122673661
YJL151C	SNA3	RAS21	1.32154400761427	0.0933376336286832	1.32154400761427	0.0933376336286832
YJL151C	SNA3	SIT4	0.681444174431771	0.425870954028676	0.681444174431771	0.425870954028676
YJL151C	SNA3	SSY5	1.21973327444471	0.105587245386295	1.21973327444471	0.105587245386295
YJL151C	SNA3	RAS22	0.864535057539707	0.236909054615071	0.864535057539707	0.236909054615071
YJL151C	SNA3	IRA2	0.86947582335345	0.257283566925113	0.86947582335345	0.257283566925113
YJL153C	INO1	SIT4	Inf	NA	11.5103503931522	0.0348867
YJL153C	INO1	RAS22	Inf	NA	11.8411907709019	0.0438183
YJL158C	CIS3	POP1	-0.738181702336097	0.263888413176199	-0.738181702336097	0.263888413176199
YJL158C	CIS3	SSY5	0.127473652013677	0.870026475842819	0.127473652013677	0.870026475842819
YJL158C	CIS3	RAS21	-0.0822585017339699	0.927813968092801	-0.0822585017339699	0.927813968092801
YJL158C	CIS3	RAS22	-0.060085821347856803	0.940858913818675	-0.060085821347856803	0.940858913818675
YJL158C	CIS3	SIT4	-0.1527642422565	0.856030198825573	-0.1527642422565	0.856030198825573
YJL158C	CIS3	IRA2	-0.444365404642597	0.5395716999432	-0.444365404642597	0.5395716999432
YJL159W	HSP150	SIT4	0.146808599682272	0.852344844552253	0.146808599682272	0.852344844552253
YJL159W	HSP150	POP1	-Inf	NA	-11.5186843370875	0.0364304
YJL159W	HSP150	IRA2	-2.49440609806181	0.0544803310984745	-2.49440609806181	0.0544803310984745
YJL159W	HSP150	RAS21	-Inf	NA	-12.4971743370875	0.0329605
YJL159W	HSP150	SSY5	-1.38255266819873	0.187232123308182	-1.38255266819873	0.187232123308182
YJL159W	HSP150	RAS22	-Inf	NA	-13.1429810037541	0.042274
YJL164C	TPK1	RAS22	1.07980695940976	0.227232310126673	1.07980695940976	0.227232310126673
YJL164C	TPK1	SSY5	-Inf	NA	-8.64598762294287	0.0455008
YJL164C	TPK1	SIT4	0.914590503630103	0.364231386472871	0.914590503630103	0.364231386472871
YJL164C	TPK1	POP1	0.189930311586877	0.83707025064967	0.189930311586877	0.83707025064967
YJL164C	TPK1	RAS21	-Inf	NA	-9.28473095627621	0.0384073
YJL164C	TPK1	IRA2	-Inf	NA	-9.68846095627621	0.0105605
YJL165C	HAL5	RAS21	-0.443049138612296	0.587744477708382	-0.443049138612296	0.587744477708382
YJL165C	HAL5	SIT4	0.326183974529871	0.701864617159008	0.326183974529871	0.701864617159008
YJL165C	HAL5	POP1	-0.324441021162704	0.724536377607491	-0.324441021162704	0.724536377607491
YJL165C	HAL5	IRA2	-0.848402612683672	0.327314404037214	-0.848402612683672	0.327314404037214
YJL165C	HAL5	RAS22	-0.849451181981483	0.299671278832619	-0.849451181981483	0.299671278832619
YJL165C	HAL5	SSY5	-Inf	NA	-11.0306253504414	0.018964
YJL166W	QCR8	SIT4	1.55478794066592	0.689148962333335	1.55478794066592	0.689148962333335
YJL166W	QCR8	SSY5	0.388816361621609	0.921281841114343	0.388816361621609	0.921281841114343
YJL166W	QCR8	IRA2	0.719699300734904	0.862692270793059	0.719699300734904	0.862692270793059
YJL166W	QCR8	RAS21	0.205705146099706	0.96473599915283	0.205705146099706	0.96473599915283
YJL166W	QCR8	RAS22	-4.01662764355077	0.223382852332833	-4.01662764355077	0.223382852332833
YJL167W	ERG20	RAS22	-0.507030621641229	0.0285988939924509	-0.507030621641229	0.0285988939924509
YJL167W	ERG20	SIT4	0.245650332499005	0.309417674180505	0.245650332499005	0.309417674180505
YJL167W	ERG20	RAS21	-0.088586110020922	0.750797076184272	-0.088586110020922	0.750797076184272
YJL167W	ERG20	SSY5	0.336200561131629	0.149757769978161	0.336200561131629	0.149757769978161
YJL167W	ERG20	POP1	-0.476488172165085	0.0441750039514877	-0.476488172165085	0.0441750039514877
YJL167W	ERG20	IRA2	-0.0645656631543799	0.820966477614321	-0.0645656631543799	0.820966477614321
YJL168C	SET2	POP1	-0.218789814072401	0.722828693887091	-0.218789814072401	0.722828693887091
YJL168C	SET2	SIT4	-0.74231539362344	0.244113310780058	-0.74231539362344	0.244113310780058
YJL168C	SET2	RAS22	-0.9794216402756	0.0776566880215675	-0.9794216402756	0.0776566880215675
YJL168C	SET2	IRA2	-0.349345299770132	0.605827211864301	-0.349345299770132	0.605827211864301
YJL168C	SET2	SSY5	-0.679011454883083	0.401595797730645	-0.679011454883083	0.401595797730645
YJL168C	SET2	RAS21	-0.760414215298265	0.244917679882618	-0.760414215298265	0.244917679882618
YJL171C	TOH1	POP1	-0.101687969460673	0.814969106337732	-0.101687969460673	0.814969106337732
YJL171C	TOH1	RAS22	-0.260967670228747	0.489029236063556	-0.260967670228747	0.489029236063556
YJL171C	TOH1	SSY5	0.273435528604752	0.474210131990475	0.273435528604752	0.474210131990475
YJL171C	TOH1	SIT4	1.37739780899074	8.49783489940995e-4	1.37739780899074	8.49783489940995e-4
YJL171C	TOH1	RAS21	0.596601706188503	0.113088407338642	0.596601706188503	0.113088407338642
YJL171C	TOH1	IRA2	-0.288491704232146	0.463666196529568	-0.288491704232146	0.463666196529568
YJL172W	CPS1	IRA2	-1.07840046147378	0.00122572312630683	-1.07840046147378	0.00122572312630683
YJL172W	CPS1	SIT4	-0.513504347095117	0.0813229653264603	-0.513504347095117	0.0813229653264603
YJL172W	CPS1	RAS21	-0.225106027143336	0.481516320372927	-0.225106027143336	0.481516320372927
YJL172W	CPS1	RAS22	-0.58166618551632	0.0426215468384306	-0.58166618551632	0.0426215468384306
YJL172W	CPS1	SSY5	1.29558746310614	2.439162630849e-4	1.29558746310614	2.439162630849e-4
YJL172W	CPS1	POP1	-0.934205171460211	0.00394519008503344	-0.934205171460211	0.00394519008503344
YJL173C	RFA3	SIT4	-0.30667396459269	0.257313788727314	-0.30667396459269	0.257313788727314
YJL173C	RFA3	POP1	-0.522992355285481	0.0500193375081352	-0.522992355285481	0.0500193375081352
YJL173C	RFA3	RAS22	-0.355091442488381	0.167805495806335	-0.355091442488381	0.167805495806335
YJL173C	RFA3	SSY5	-0.726436376104455	0.00851726135055164	-0.726436376104455	0.00851726135055164
YJL173C	RFA3	IRA2	-0.693042591298705	0.0126762863222417	-0.693042591298705	0.0126762863222417
YJL173C	RFA3	RAS21	0.090932129570421	0.778762887567659	0.090932129570421	0.778762887567659
YJL174W	KRE9	POP1	-0.0553357792309938	0.933620571881067	-0.0553357792309938	0.933620571881067
YJL174W	KRE9	SIT4	-0.0133266139157916	0.984857812468839	-0.0133266139157916	0.984857812468839
YJL174W	KRE9	RAS21	-0.179751298140006	0.757480018220093	-0.179751298140006	0.757480018220093
YJL174W	KRE9	IRA2	0.0157877187331922	0.982110222635064	0.0157877187331922	0.982110222635064
YJL174W	KRE9	SSY5	0.702017496757653	0.149757769978161	0.702017496757653	0.149757769978161
YJL174W	KRE9	RAS22	-0.753754150718487	0.11452950818646	-0.753754150718487	0.11452950818646
YJL176C	SWI3	RAS22	-0.951883835818698	0.104125081177282	-0.951883835818698	0.104125081177282
YJL176C	SWI3	SSY5	-0.901399270801641	0.134654671685072	-0.901399270801641	0.134654671685072
YJL176C	SWI3	IRA2	-1.14970577097106	0.0618514200128886	-1.14970577097106	0.0618514200128886
YJL176C	SWI3	SIT4	-0.932182914355563	0.124804570660123	-0.932182914355563	0.124804570660123
YJL176C	SWI3	POP1	-0.493259884333608	0.429255318217359	-0.493259884333608	0.429255318217359
YJL176C	SWI3	RAS21	-1.64778631329942	0.0238439980678464	-1.64778631329942	0.0238439980678464
YJL177W	RPL17B	SSY5	-0.408802573455015	0.168480081419977	-0.408802573455015	0.168480081419977
YJL177W	RPL17B	IRA2	-0.0750690183688267	0.838563303971504	-0.0750690183688267	0.838563303971504
YJL177W	RPL17B	SIT4	-0.370500672641008	0.219345104715907	-0.370500672641008	0.219345104715907
YJL177W	RPL17B	POP1	0.149571909614733	0.647050683744354	0.149571909614733	0.647050683744354
YJL177W	RPL17B	RAS22	-0.0363316739492797	0.918781985019409	-0.0363316739492797	0.918781985019409
YJL177W	RPL17B	RAS21	-0.196347052461078	0.555130119133714	-0.196347052461078	0.555130119133714
YJL178C	ATG27	SIT4	-1.03964237338828	0.114146864313513	-1.03964237338828	0.114146864313513
YJL178C	ATG27	POP1	-1.53948031110484	0.0292252819030644	-1.53948031110484	0.0292252819030644
YJL178C	ATG27	RAS22	-1.48605115434341	0.0407417438604101	-1.48605115434341	0.0407417438604101
YJL178C	ATG27	SSY5	-1.19953091675619	0.0694824377589456	-1.19953091675619	0.0694824377589456
YJL178C	ATG27	RAS21	-1.59987845356922	0.0854602977904108	-1.59987845356922	0.0854602977904108
YJL178C	ATG27	IRA2	-1.29136823045605	0.0801688582753612	-1.29136823045605	0.0801688582753612
YJL179W	PFD1	SSY5	-0.602546221496155	0.144388377246296	-0.602546221496155	0.144388377246296
YJL179W	PFD1	RAS21	-0.908528601135355	0.0396089917113379	-0.908528601135355	0.0396089917113379
YJL179W	PFD1	SIT4	-0.793475673574467	0.0555009967691196	-0.793475673574467	0.0555009967691196
YJL179W	PFD1	POP1	-0.666491713189381	0.106219442055336	-0.666491713189381	0.106219442055336
YJL179W	PFD1	RAS22	-0.41148069443131	0.311633080895511	-0.41148069443131	0.311633080895511
YJL179W	PFD1	IRA2	-0.607817530995865	0.15137836084901	-0.607817530995865	0.15137836084901
YJL180C	ATP12	SSY5	-1.3141420906697	0.71543884829741	-1.3141420906697	0.71543884829741
YJL180C	ATP12	RAS22	-1.30916378774875	0.712224366751418	-1.30916378774875	0.712224366751418
YJL180C	ATP12	IRA2	1.27711769602502	0.726753751600874	1.27711769602502	0.726753751600874
YJL180C	ATP12	SIT4	-0.388431127524365	0.926096724438418	-0.388431127524365	0.926096724438418
YJL183W	MNN11	SIT4	-0.275526283273742	0.75863265348933	-0.275526283273742	0.75863265348933
YJL183W	MNN11	IRA2	-1.69315976662519	0.0286488597400874	-1.69315976662519	0.0286488597400874
YJL183W	MNN11	RAS21	-1.42356185336939	0.0697269267848427	-1.42356185336939	0.0697269267848427
YJL183W	MNN11	RAS22	-1.72923629982363	0.035953237673957	-1.72923629982363	0.035953237673957
YJL183W	MNN11	SSY5	-0.291783557346964	0.718564986787603	-0.291783557346964	0.718564986787603
YJL183W	MNN11	POP1	-1.85015668994961	0.0188596897026129	-1.85015668994961	0.0188596897026129
YJL184W	GON7	SIT4	-0.0802403622764295	0.89432751427839	-0.0802403622764295	0.89432751427839
YJL184W	GON7	RAS22	-0.3025407714206	0.518394159291531	-0.3025407714206	0.518394159291531
YJL184W	GON7	POP1	0.214707630893733	0.666665287343394	0.214707630893733	0.666665287343394
YJL184W	GON7	IRA2	-0.861207629068238	0.0612045894405302	-0.861207629068238	0.0612045894405302
YJL184W	GON7	RAS21	-0.745867356789283	0.10954126377058	-0.745867356789283	0.10954126377058
YJL184W	GON7	SSY5	-0.0900111360821065	0.86500246383033	-0.0900111360821065	0.86500246383033
YJL186W	MNN5	SIT4	-0.52567854438001	0.289761574148058	-0.52567854438001	0.289761574148058
YJL186W	MNN5	IRA2	-0.608077230163922	0.225170591215181	-0.608077230163922	0.225170591215181
YJL186W	MNN5	RAS21	-1.08972331270929	0.046297090692555	-1.08972331270929	0.046297090692555
YJL186W	MNN5	POP1	-1.34444776292192	0.0102741630295177	-1.34444776292192	0.0102741630295177
YJL186W	MNN5	RAS22	-Inf	NA	-12.7369309710953	0.017613
YJL186W	MNN5	SSY5	-0.877040649668094	0.053463434635927	-0.877040649668094	0.053463434635927
YJL189W	RPL39	IRA2	-0.573252265759461	0.16205327406968	-0.573252265759461	0.16205327406968
YJL189W	RPL39	SSY5	-0.0282326206998308	0.949677152125612	-0.0282326206998308	0.949677152125612
YJL189W	RPL39	RAS22	-0.35682507229945	0.370532639342672	-0.35682507229945	0.370532639342672
YJL189W	RPL39	SIT4	-0.210050677942708	0.650275121831491	-0.210050677942708	0.650275121831491
YJL189W	RPL39	RAS21	-0.596518443015239	0.146969690143531	-0.596518443015239	0.146969690143531
YJL189W	RPL39	POP1	-0.812213711469774	0.0444738600926673	-0.812213711469774	0.0444738600926673
YJL191W	RPS14B	IRA2	-0.566114692362478	0.0752076135184353	-0.566114692362478	0.0752076135184353
YJL191W	RPS14B	POP1	-0.0273089379539212	0.951551345034146	-0.0273089379539212	0.951551345034146
YJL191W	RPS14B	RAS22	-0.986640603341962	0.00291879940998058	-0.986640603341962	0.00291879940998058
YJL191W	RPS14B	SSY5	0.264368897794073	0.41669143886354	0.264368897794073	0.41669143886354
YJL191W	RPS14B	SIT4	0.831608856684718	0.0105705434800438	0.831608856684718	0.0105705434800438
YJL191W	RPS14B	RAS21	-0.975550294619568	0.00570161209788979	-0.975550294619568	0.00570161209788979
YJL192C	SOP4	RAS21	-0.515855885460877	0.0049947589916244	-0.515855885460877	0.0049947589916244
YJL192C	SOP4	RAS22	-0.319128451638596	0.0216915431187239	-0.319128451638596	0.0216915431187239
YJL192C	SOP4	SSY5	-Inf	NA	-11.2292529080247	0.0481079
YJL192C	SOP4	IRA2	-0.658012647945131	0.00340144285434401	-0.658012647945131	0.00340144285434401
YJL192C	SOP4	SIT4	-0.099623922457955	0.205784304651158	-0.099623922457955	0.205784304651158
YJL192C	SOP4	POP1	-0.273121138875935	0.0385218303711174	-0.273121138875935	0.0385218303711174
YJL196C	ELO1	IRA2	-0.658704847770801	0.462807109872734	-0.658704847770801	0.462807109872734
YJL197W	UBP12	RAS22	0.403451728560791	0.602160106923004	0.403451728560791	0.602160106923004
YJL197W	UBP12	POP1	-0.0399958537155692	0.970165310460278	-0.0399958537155692	0.970165310460278
YJL197W	UBP12	SIT4	0.913823372620449	0.222271496503709	0.913823372620449	0.222271496503709
YJL197W	UBP12	SSY5	-0.0367340183106434	0.965476097902715	-0.0367340183106434	0.965476097902715
YJL197W	UBP12	IRA2	0.583383405906307	0.513933609402834	0.583383405906307	0.513933609402834
YJL197W	UBP12	RAS21	0.80712678875389	0.299291969351973	0.80712678875389	0.299291969351973
YJL198W	PHO90	SIT4	-0.824797542285233	0.137898273303589	-0.824797542285233	0.137898273303589
YJL198W	PHO90	RAS22	-1.02646413288476	0.0900083867467562	-1.02646413288476	0.0900083867467562
YJL198W	PHO90	IRA2	-1.10390028068378	0.0835778790535961	-1.10390028068378	0.0835778790535961
YJL198W	PHO90	POP1	-0.987516207886634	0.112277504855637	-0.987516207886634	0.112277504855637
YJL198W	PHO90	SSY5	0.064780526385025	0.926461980359626	0.064780526385025	0.926461980359626
YJL198W	PHO90	RAS21	-0.290192092170411	0.677101057593246	-0.290192092170411	0.677101057593246
YJL200C	ACO2	SIT4	0.487271369916112	0.129360427718	0.487271369916112	0.129360427718
YJL200C	ACO2	RAS21	0.0450232723392706	0.917762252755985	0.0450232723392706	0.917762252755985
YJL200C	ACO2	RAS22	-0.428548908724668	0.167109507879789	-0.428548908724668	0.167109507879789
YJL200C	ACO2	SSY5	0.558300073685323	0.0779343372382543	0.558300073685323	0.0779343372382543
YJL200C	ACO2	POP1	1.25129289886717	8.77677209026775e-4	1.25129289886717	8.77677209026775e-4
YJL200C	ACO2	IRA2	0.269207911810098	0.430201213052695	0.269207911810098	0.430201213052695
YJL201W	ECM25	POP1	-Inf	NA	-9.68099281673293	0.037154
YJL201W	ECM25	SSY5	0.384607841061037	0.597120268239056	0.384607841061037	0.597120268239056
YJL201W	ECM25	SIT4	0.227235203978626	0.811505928701395	0.227235203978626	0.811505928701395
YJL201W	ECM25	RAS21	-0.157887372231964	0.905137173040923	-0.157887372231964	0.905137173040923
YJL201W	ECM25	RAS22	-Inf	NA	-11.3052894833996	0.0378661
YJL201W	ECM25	IRA2	-Inf	NA	-11.0632128167329	0.0253701
YJL203W	PRP21	RAS22	-0.984750571402221	0.572168155334653	-0.984750571402221	0.572168155334653
YJL208C	NUC1	SSY5	-0.039689827526428	0.941249525786719	-0.039689827526428	0.941249525786719
YJL208C	NUC1	RAS21	-0.418727977453881	0.410765149626191	-0.418727977453881	0.410765149626191
YJL208C	NUC1	POP1	-0.275551637168637	0.586820234501831	-0.275551637168637	0.586820234501831
YJL208C	NUC1	RAS22	-0.375574195372787	0.435262649238197	-0.375574195372787	0.435262649238197
YJL208C	NUC1	IRA2	-0.704450315810981	0.147872771097833	-0.704450315810981	0.147872771097833
YJL208C	NUC1	SIT4	0.425941402747178	0.391917553387982	0.425941402747178	0.391917553387982
YJL217W	REE1	POP1	0.294919596308372	0.55485175091781	0.294919596308372	0.55485175091781
YJL217W	REE1	RAS21	0.493980333006478	0.321983825794567	0.493980333006478	0.321983825794567
YJL217W	REE1	RAS22	-0.0330847322525092	0.95638905174796	-0.0330847322525092	0.95638905174796
YJL217W	REE1	SIT4	1.35434070997999	0.00623148133950744	1.35434070997999	0.00623148133950744
YJL217W	REE1	IRA2	0.250743219869706	0.632777049049444	0.250743219869706	0.632777049049444
YJL217W	REE1	SSY5	-0.296984534779869	0.549793037671747	-0.296984534779869	0.549793037671747
YJL218W	YJL218W	SIT4	Inf	NA	7.05699077787011	0.0139108
YJL218W	YJL218W	SSY5	Inf	NA	10.3198120444904	0.0161314
YJR001W	AVT1	SSY5	0.796980976187797	0.563012372716521	0.796980976187797	0.563012372716521
YJR001W	AVT1	RAS21	-1.06253427096213	0.358720608803484	-1.06253427096213	0.358720608803484
